FeedbackID,ProductID,RegionID,Rating,FeedbackDate,Comment
5140,110,7,3,2023-10-25,Exceeded expectations.
5141,50,4,5,2023-03-15,Fast delivery.
5142,15,5,2,2023-02-08,Not as described.
5143,78,4,3,2023-10-06,Fast delivery.
5144,137,2,3,2023-05-10,Exceeded expectations.
5145,65,5,2,2023-08-29,Fast delivery.
5146,124,4,1,2023-08-15,Poor packaging.
5147,49,3,5,2023-04-09,Good value for money.
5148,67,3,1,2023-12-04,Not as described.
5149,154,4,5,2023-12-21,Not as described.
5150,7,5,3,2023-09-23,Exceeded expectations.
5151,48,8,2,2023-06-08,Would not buy again.
5152,23,3,4,2023-12-18,Good value for money.
5153,9,1,2,2023-08-30,Fast delivery.
5154,112,1,1,2023-05-30,Fast delivery.
5155,112,1,1,2023-06-26,Not as described.
5156,7,6,1,2023-12-16,Fast delivery.
5157,165,3,5,2023-10-06,Good value for money.
5158,26,8,2,2023-05-10,Great product!
5159,185,3,1,2023-10-02,Exceeded expectations.
5160,163,6,2,2023-10-06,Would not buy again.
5161,176,6,4,2023-10-07,Exceeded expectations.
5162,73,5,1,2023-06-16,Not as described.
5163,141,4,3,2023-06-18,Would not buy again.
5164,161,6,3,2023-06-10,Good value for money.
5165,16,3,5,2023-11-04,Not as described.
5166,7,5,2,2023-12-13,Not as described.
5167,102,3,4,2023-01-22,Poor packaging.
5168,115,8,2,2023-10-07,Poor packaging.
5169,171,8,1,2023-07-22,Would not buy again.
5170,40,8,1,2023-07-18,Great product!
5171,119,8,1,2023-03-28,Fast delivery.
5172,113,4,5,2023-03-21,Fast delivery.
5173,26,4,2,2023-04-02,Great product!
5174,141,3,4,2023-08-29,Not as described.
5175,142,8,2,2023-11-01,Poor packaging.
5176,33,6,4,2023-03-25,Not as described.
5177,126,2,5,2023-03-25,Great product!
5178,125,6,2,2023-04-03,Not as described.
5179,49,6,5,2023-05-31,Fast delivery.
5180,165,1,3,2023-03-16,Great product!
5181,174,7,5,2023-07-13,Good value for money.
5182,3,1,1,2023-07-01,Would not buy again.
5183,129,1,1,2023-02-06,Great product!
5184,3,3,5,2023-06-22,Good value for money.
5185,154,2,3,2023-01-19,Exceeded expectations.
5186,124,5,3,2023-03-29,Good value for money.
5187,155,4,3,2023-02-11,Great product!
5188,92,4,2,2023-12-01,Exceeded expectations.
5189,91,1,1,2023-09-12,Great product!
5190,177,1,2,2023-10-25,Exceeded expectations.
5191,19,7,2,2023-09-18,Poor packaging.
5192,165,3,4,2023-08-10,Great product!
5193,21,3,1,2023-12-16,Great product!
5194,12,4,3,2023-04-14,Good value for money.
5195,82,8,2,2023-01-20,Would not buy again.
5196,153,1,5,2023-09-15,Great product!
5197,45,4,2,2023-08-02,Good value for money.
5198,62,2,1,2023-03-28,Would not buy again.
5199,196,5,5,2023-05-23,Would not buy again.
5200,141,3,1,2023-02-16,Fast delivery.
5201,117,6,2,2023-07-28,Would not buy again.
5202,80,1,3,2023-08-06,Good value for money.
5203,56,2,3,2023-03-15,Not as described.
5204,189,8,1,2023-11-19,Great product!
5205,10,6,2,2023-05-13,Not as described.
5206,107,7,3,2023-06-12,Fast delivery.
5207,37,4,4,2023-01-20,Good value for money.
5208,94,8,3,2023-06-29,Would not buy again.
5209,122,7,5,2023-09-04,Good value for money.
5210,159,7,3,2023-12-18,Would not buy again.
5211,46,3,4,2023-04-14,Not as described.
5212,145,3,1,2023-05-22,Fast delivery.
5213,1,4,4,2023-03-09,Fast delivery.
5214,179,5,1,2023-11-28,Not as described.
5215,92,4,4,2023-09-18,Great product!
5216,163,1,3,2023-03-16,Good value for money.
5217,92,4,4,2023-12-24,Good value for money.
5218,173,2,3,2023-10-26,Fast delivery.
5219,2,7,5,2023-08-16,Fast delivery.
5220,180,5,4,2023-04-30,Good value for money.
5221,70,5,4,2023-12-17,Would not buy again.
5222,63,5,2,2023-12-04,Poor packaging.
5223,101,4,3,2023-04-03,Exceeded expectations.
5224,105,3,2,2023-05-23,Would not buy again.
5225,75,5,4,2023-06-10,Good value for money.
5226,55,8,1,2023-08-25,Not as described.
5227,75,6,5,2023-01-10,Exceeded expectations.
5228,113,1,4,2023-04-16,Exceeded expectations.
5229,110,6,2,2023-08-15,Exceeded expectations.
5230,156,7,1,2023-05-01,Great product!
5231,123,5,4,2023-08-18,Exceeded expectations.
5232,43,3,2,2023-07-06,Exceeded expectations.
5233,154,6,3,2023-02-11,Good value for money.
5234,184,5,5,2023-02-03,Poor packaging.
5235,76,5,5,2023-03-29,Would not buy again.
5236,181,5,5,2023-04-20,Would not buy again.
5237,101,3,2,2023-07-07,Exceeded expectations.
5238,58,3,1,2023-11-19,Great product!
5239,152,7,4,2023-08-17,Good value for money.
5240,98,4,3,2023-04-05,Fast delivery.
5241,46,5,5,2023-12-06,Exceeded expectations.
5242,151,3,2,2023-06-17,Would not buy again.
5243,100,8,4,2023-01-16,Poor packaging.
5244,40,1,3,2023-05-04,Not as described.
5245,20,5,2,2023-10-30,Exceeded expectations.
5246,108,3,3,2023-11-14,Great product!
5247,151,4,3,2023-01-21,Would not buy again.
5248,199,8,2,2023-11-26,Exceeded expectations.
5249,104,4,5,2023-03-11,Not as described.
5250,19,2,3,2023-01-25,Exceeded expectations.
5251,182,7,5,2023-04-16,Fast delivery.
5252,18,3,3,2023-05-10,Good value for money.
5253,69,3,1,2023-07-30,Poor packaging.
5254,160,2,4,2023-05-07,Exceeded expectations.
5255,8,2,3,2023-05-10,Poor packaging.
5256,52,4,5,2023-02-01,Poor packaging.
5257,49,6,4,2023-01-15,Would not buy again.
5258,132,8,4,2023-12-13,Fast delivery.
5259,82,7,2,2023-03-12,Fast delivery.
5260,27,7,2,2023-11-09,Good value for money.
5261,116,8,2,2023-07-19,Great product!
5262,97,6,5,2023-10-06,Great product!
5263,188,8,5,2023-03-07,Great product!
5264,66,3,3,2023-11-16,Would not buy again.
5265,71,7,3,2023-04-18,Fast delivery.
5266,136,7,3,2023-04-18,Good value for money.
5267,31,3,5,2023-10-25,Poor packaging.
5268,44,3,2,2023-06-22,Would not buy again.
5269,36,6,1,2023-06-28,Good value for money.
5270,100,4,2,2023-08-25,Would not buy again.
5271,35,8,3,2023-05-22,Poor packaging.
5272,151,6,1,2023-07-17,Poor packaging.
5273,142,6,4,2023-03-24,Great product!
5274,92,4,4,2023-10-30,Good value for money.
5275,95,2,5,2023-06-28,Poor packaging.
5276,65,6,4,2023-08-24,Fast delivery.
5277,147,6,3,2023-01-23,Good value for money.
5278,196,3,2,2023-02-06,Good value for money.
5279,1,7,3,2023-12-20,Good value for money.
5280,109,2,4,2023-03-10,Great product!
5281,52,5,1,2023-04-02,Fast delivery.
5282,171,7,5,2023-01-06,Fast delivery.
5283,73,1,3,2023-11-04,Great product!
5284,135,7,1,2023-02-11,Would not buy again.
5285,133,4,2,2023-04-28,Would not buy again.
5286,48,5,4,2023-01-06,Not as described.
5287,71,2,1,2023-12-04,Great product!
5288,48,6,3,2023-11-27,Good value for money.
5289,160,3,2,2023-02-23,Would not buy again.
5290,134,3,2,2023-12-30,Not as described.
5291,23,1,2,2023-04-20,Would not buy again.
5292,183,8,5,2023-04-08,Good value for money.
5293,37,2,5,2023-12-08,Would not buy again.
5294,137,2,1,2023-06-27,Exceeded expectations.
5295,176,4,1,2023-06-03,Not as described.
5296,88,1,1,2023-11-13,Good value for money.
5297,114,1,2,2023-03-24,Exceeded expectations.
5298,151,4,3,2023-11-13,Great product!
5299,189,6,1,2023-08-04,Great product!
5300,155,8,5,2023-12-16,Poor packaging.
5301,77,7,4,2023-11-26,Exceeded expectations.
5302,172,5,3,2023-07-08,Exceeded expectations.
5303,105,7,1,2023-10-13,Not as described.
5304,192,3,2,2023-09-09,Fast delivery.
5305,161,6,4,2023-07-13,Fast delivery.
5306,165,8,5,2023-08-21,Not as described.
5307,172,5,1,2023-07-17,Fast delivery.
5308,21,2,3,2023-09-21,Poor packaging.
5309,154,8,1,2023-10-24,Would not buy again.
5310,99,6,5,2023-07-12,Exceeded expectations.
5311,45,3,2,2023-06-22,Great product!
5312,135,2,2,2023-10-19,Great product!
5313,20,2,3,2023-10-03,Good value for money.
5314,146,6,3,2023-01-12,Fast delivery.
5315,63,5,1,2023-01-05,Fast delivery.
5316,140,8,1,2023-07-30,Poor packaging.
5317,85,5,1,2023-05-05,Not as described.
5318,37,5,5,2023-04-14,Great product!
5319,118,5,4,2023-08-09,Poor packaging.
5320,55,5,1,2023-09-27,Poor packaging.
5321,38,3,3,2023-01-29,Fast delivery.
5322,66,5,1,2023-03-05,Exceeded expectations.
5323,192,2,5,2023-06-04,Would not buy again.
5324,97,8,2,2023-09-12,Great product!
5325,76,8,1,2023-12-11,Great product!
5326,84,4,3,2023-06-07,Fast delivery.
5327,113,3,3,2023-09-13,Not as described.
5328,39,5,3,2023-02-15,Not as described.
5329,4,1,1,2023-02-26,Poor packaging.
5330,114,2,5,2023-10-02,Good value for money.
5331,14,4,3,2023-10-08,Fast delivery.
5332,163,5,5,2023-12-28,Fast delivery.
5333,92,6,1,2023-06-02,Fast delivery.
5334,67,5,5,2023-08-02,Would not buy again.
5335,108,7,3,2023-04-21,Exceeded expectations.
5336,152,7,2,2023-06-15,Fast delivery.
5337,91,2,1,2023-08-27,Not as described.
5338,33,8,1,2023-12-25,Poor packaging.
5339,58,2,3,2023-10-23,Great product!
5340,66,7,1,2023-08-11,Great product!
5341,161,6,4,2023-12-04,Poor packaging.
5342,123,5,5,2023-02-08,Would not buy again.
5343,69,5,2,2023-10-14,Not as described.
5344,171,5,1,2023-03-01,Great product!
5345,183,2,1,2023-06-15,Good value for money.
5346,55,7,4,2023-02-03,Fast delivery.
5347,35,2,2,2023-12-19,Not as described.
5348,72,8,5,2023-07-17,Not as described.
5349,2,5,1,2023-05-27,Would not buy again.
5350,120,1,4,2023-11-26,Poor packaging.
5351,64,5,3,2023-07-22,Poor packaging.
5352,18,4,2,2023-05-06,Would not buy again.
5353,129,5,1,2023-03-12,Good value for money.
5354,31,4,2,2023-03-15,Fast delivery.
5355,179,4,3,2023-11-25,Good value for money.
5356,24,3,2,2023-12-08,Great product!
5357,133,4,3,2023-12-18,Great product!
5358,29,1,5,2023-10-07,Good value for money.
5359,162,5,1,2023-12-28,Fast delivery.
5360,139,2,3,2023-07-11,Good value for money.
5361,170,5,2,2023-12-18,Would not buy again.
5362,122,3,1,2023-12-28,Fast delivery.
5363,128,7,4,2023-06-06,Poor packaging.
5364,81,4,2,2023-05-29,Exceeded expectations.
5365,18,7,5,2023-12-24,Would not buy again.
5366,147,6,2,2023-12-09,Would not buy again.
5367,79,7,5,2023-01-25,Good value for money.
5368,92,8,1,2023-03-26,Great product!
5369,162,7,1,2023-11-23,Exceeded expectations.
5370,106,5,1,2023-08-27,Fast delivery.
5371,147,2,5,2023-09-15,Not as described.
5372,153,6,1,2023-03-11,Poor packaging.
5373,18,2,1,2023-11-12,Great product!
5374,180,5,4,2023-06-30,Poor packaging.
5375,21,1,3,2023-09-24,Great product!
5376,26,3,4,2023-09-17,Good value for money.
5377,144,7,5,2023-02-09,Good value for money.
5378,195,7,5,2023-07-08,Not as described.
5379,28,8,4,2023-04-10,Would not buy again.
5380,123,7,4,2023-01-14,Poor packaging.
5381,66,8,1,2023-01-01,Great product!
5382,138,6,4,2023-02-16,Exceeded expectations.
5383,164,3,5,2023-03-24,Not as described.
5384,114,3,3,2023-08-13,Poor packaging.
5385,48,5,3,2023-06-28,Poor packaging.
5386,183,1,1,2023-02-04,Good value for money.
5387,26,2,5,2023-09-06,Great product!
5388,118,5,3,2023-11-14,Great product!
5389,77,1,5,2023-10-24,Poor packaging.
5390,82,4,1,2023-07-26,Great product!
5391,22,3,4,2023-03-02,Good value for money.
5392,61,1,2,2023-06-04,Not as described.
5393,68,5,3,2023-09-20,Good value for money.
5394,90,7,3,2023-11-06,Poor packaging.
5395,17,1,1,2023-01-17,Exceeded expectations.
5396,93,4,1,2023-11-11,Great product!
5397,152,4,1,2023-02-17,Fast delivery.
5398,124,6,1,2023-08-24,Would not buy again.
5399,62,6,1,2023-05-30,Good value for money.
5400,115,5,4,2023-09-20,Poor packaging.
5401,25,1,4,2023-08-12,Would not buy again.
5402,160,7,2,2023-11-11,Not as described.
5403,3,5,3,2023-04-07,Good value for money.
5404,76,3,1,2023-09-12,Exceeded expectations.
5405,109,6,3,2023-03-07,Not as described.
5406,9,8,5,2023-06-07,Exceeded expectations.
5407,27,4,3,2023-10-07,Fast delivery.
5408,45,6,3,2023-12-30,Not as described.
5409,172,1,3,2023-02-05,Not as described.
5410,177,4,2,2023-05-01,Exceeded expectations.
5411,129,8,3,2023-07-23,Exceeded expectations.
5412,152,2,1,2023-09-07,Poor packaging.
5413,109,8,3,2023-10-28,Would not buy again.
5414,2,3,2,2023-10-09,Great product!
5415,33,1,5,2023-10-20,Poor packaging.
5416,17,5,5,2023-08-12,Not as described.
5417,97,5,2,2023-09-08,Poor packaging.
5418,59,1,1,2023-09-04,Exceeded expectations.
5419,144,1,2,2023-10-18,Would not buy again.
5420,55,4,3,2023-01-08,Fast delivery.
5421,42,5,1,2023-08-04,Exceeded expectations.
5422,102,5,3,2023-06-02,Good value for money.
5423,130,1,2,2023-01-06,Great product!
5424,78,3,1,2023-04-08,Good value for money.
5425,176,7,4,2023-02-11,Exceeded expectations.
5426,19,6,5,2023-01-18,Exceeded expectations.
5427,154,7,4,2023-09-24,Exceeded expectations.
5428,197,1,3,2023-08-16,Good value for money.
5429,153,2,1,2023-09-23,Would not buy again.
5430,16,6,2,2023-12-30,Great product!
5431,136,7,3,2023-12-19,Not as described.
5432,5,7,5,2023-11-27,Fast delivery.
5433,39,4,4,2023-04-20,Not as described.
5434,55,1,2,2023-10-16,Fast delivery.
5435,43,1,4,2023-02-20,Good value for money.
5436,123,1,3,2023-12-15,Good value for money.
5437,9,3,1,2023-11-16,Fast delivery.
5438,74,5,1,2023-12-20,Good value for money.
5439,34,5,3,2023-01-29,Fast delivery.
5440,81,3,2,2023-08-01,Not as described.
5441,31,6,2,2023-07-17,Would not buy again.
5442,5,2,1,2023-07-30,Good value for money.
5443,29,1,4,2023-10-12,Great product!
5444,63,4,3,2023-03-09,Exceeded expectations.
5445,65,8,2,2023-03-24,Exceeded expectations.
5446,134,6,5,2023-04-27,Fast delivery.
5447,69,2,1,2023-04-27,Not as described.
5448,131,4,3,2023-10-09,Great product!
5449,164,4,1,2023-03-16,Not as described.
5450,182,1,2,2023-10-24,Fast delivery.
5451,172,4,3,2023-02-04,Good value for money.
5452,17,6,5,2023-05-20,Poor packaging.
5453,147,4,4,2023-08-12,Not as described.
5454,194,6,4,2023-10-20,Not as described.
5455,181,2,4,2023-02-16,Exceeded expectations.
5456,160,1,4,2023-05-16,Not as described.
5457,111,5,4,2023-04-14,Fast delivery.
5458,66,7,3,2023-07-02,Not as described.
5459,94,7,1,2023-03-14,Poor packaging.
5460,147,8,1,2023-12-26,Good value for money.
5461,95,7,1,2023-06-02,Fast delivery.
5462,166,6,4,2023-02-01,Good value for money.
5463,161,8,1,2023-04-11,Good value for money.
5464,162,1,5,2023-07-25,Not as described.
5465,52,6,5,2023-01-04,Poor packaging.
5466,64,4,3,2023-02-05,Would not buy again.
5467,63,6,4,2023-07-03,Would not buy again.
5468,75,1,5,2023-11-15,Good value for money.
5469,88,7,5,2023-12-28,Good value for money.
5470,58,5,1,2023-04-24,Poor packaging.
5471,21,8,2,2023-07-29,Good value for money.
5472,66,1,2,2023-03-16,Fast delivery.
5473,193,3,4,2023-03-11,Poor packaging.
5474,40,8,2,2023-09-03,Would not buy again.
5475,101,5,1,2023-09-14,Fast delivery.
5476,138,7,1,2023-01-06,Not as described.
5477,141,5,5,2023-12-03,Exceeded expectations.
5478,29,2,2,2023-07-09,Great product!
5479,43,1,4,2023-10-14,Exceeded expectations.
5480,74,2,3,2023-12-13,Would not buy again.
5481,10,3,1,2023-10-13,Good value for money.
5482,79,8,2,2023-11-25,Fast delivery.
5483,16,5,5,2023-03-26,Great product!
5484,156,5,1,2023-05-18,Great product!
5485,29,6,4,2023-02-06,Not as described.
5486,40,7,3,2023-09-03,Exceeded expectations.
5487,122,7,4,2023-01-30,Great product!
5488,169,7,1,2023-08-14,Poor packaging.
5489,110,1,5,2023-09-27,Exceeded expectations.
5490,130,1,1,2023-03-12,Poor packaging.
5491,118,7,1,2023-05-19,Fast delivery.
5492,90,5,4,2023-10-11,Would not buy again.
5493,33,1,1,2023-12-14,Great product!
5494,186,5,5,2023-05-04,Poor packaging.
5495,169,2,5,2023-12-14,Poor packaging.
5496,81,4,2,2023-10-18,Not as described.
5497,195,7,3,2023-09-07,Exceeded expectations.
5498,19,7,2,2023-10-04,Poor packaging.
5499,193,1,5,2023-06-04,Would not buy again.
5500,139,4,1,2023-03-14,Exceeded expectations.
5501,72,7,1,2023-04-20,Good value for money.
5502,145,3,2,2023-04-07,Good value for money.
5503,160,4,5,2023-01-28,Fast delivery.
5504,167,7,3,2023-10-29,Would not buy again.
5505,196,6,2,2023-06-19,Great product!
5506,200,5,3,2023-02-10,Fast delivery.
5507,8,1,4,2023-06-23,Would not buy again.
5508,20,2,3,2023-04-06,Poor packaging.
5509,66,5,3,2023-09-09,Great product!
5510,37,6,1,2023-04-28,Good value for money.
5511,25,5,1,2023-06-12,Exceeded expectations.
5512,93,3,3,2023-11-29,Would not buy again.
5513,121,5,4,2023-12-15,Great product!
5514,67,7,3,2023-04-26,Not as described.
5515,84,1,5,2023-08-18,Exceeded expectations.
5516,40,6,2,2023-04-30,Exceeded expectations.
5517,140,6,3,2023-04-13,Poor packaging.
5518,59,2,4,2023-01-09,Good value for money.
5519,134,4,2,2023-08-07,Would not buy again.
5520,113,7,2,2023-02-18,Good value for money.
5521,67,8,5,2023-10-22,Not as described.
5522,30,2,5,2023-02-11,Fast delivery.
5523,157,3,4,2023-05-02,Exceeded expectations.
5524,72,8,2,2023-09-16,Good value for money.
5525,81,6,3,2023-08-05,Fast delivery.
5526,161,5,5,2023-05-07,Poor packaging.
5527,68,8,1,2023-10-02,Would not buy again.
5528,130,4,2,2023-08-30,Poor packaging.
5529,96,2,5,2023-11-05,Great product!
5530,114,3,4,2023-01-10,Poor packaging.
5531,171,2,1,2023-07-01,Would not buy again.
5532,104,5,2,2023-05-15,Good value for money.
5533,168,5,2,2023-02-14,Exceeded expectations.
5534,195,4,5,2023-12-22,Would not buy again.
5535,97,8,4,2023-08-30,Would not buy again.
5536,75,7,4,2023-04-09,Great product!
5537,88,6,1,2023-11-29,Good value for money.
5538,183,2,5,2023-05-09,Not as described.
5539,20,8,2,2023-11-09,Not as described.
5540,165,3,2,2023-11-20,Good value for money.
5541,88,7,1,2023-10-12,Poor packaging.
5542,199,7,2,2023-06-17,Not as described.
5543,141,3,3,2023-10-02,Poor packaging.
5544,35,7,4,2023-03-23,Fast delivery.
5545,76,1,4,2023-09-29,Exceeded expectations.
5546,83,2,2,2023-10-12,Great product!
5547,29,1,1,2023-04-11,Good value for money.
5548,123,5,3,2023-04-15,Good value for money.
5549,141,2,2,2023-05-29,Would not buy again.
5550,11,8,4,2023-08-29,Great product!
5551,194,3,4,2023-05-17,Great product!
5552,94,7,5,2023-04-04,Fast delivery.
5553,137,2,5,2023-02-18,Fast delivery.
5554,196,8,4,2023-04-24,Good value for money.
5555,5,7,3,2023-05-29,Poor packaging.
5556,163,3,4,2023-11-29,Poor packaging.
5557,143,1,2,2023-10-13,Would not buy again.
5558,146,8,3,2023-10-23,Great product!
5559,139,3,5,2023-02-06,Good value for money.
5560,195,2,5,2023-09-05,Would not buy again.
5561,116,8,2,2023-11-23,Great product!
5562,110,3,5,2023-09-11,Would not buy again.
5563,73,4,3,2023-03-01,Great product!
5564,61,7,2,2023-03-19,Not as described.
5565,108,1,3,2023-05-12,Poor packaging.
5566,18,4,2,2023-08-30,Good value for money.
5567,24,7,5,2023-04-18,Not as described.
5568,107,5,2,2023-01-29,Fast delivery.
5569,153,7,4,2023-04-28,Great product!
5570,187,5,2,2023-12-12,Exceeded expectations.
5571,101,1,5,2023-08-21,Poor packaging.
5572,77,3,4,2023-05-07,Great product!
5573,41,4,1,2023-07-25,Poor packaging.
5574,184,1,1,2023-01-14,Not as described.
5575,47,1,4,2023-07-03,Not as described.
5576,52,5,2,2023-02-08,Poor packaging.
5577,199,3,1,2023-01-06,Fast delivery.
5578,125,6,5,2023-02-14,Good value for money.
5579,56,6,2,2023-11-28,Good value for money.
5580,38,2,4,2023-02-14,Would not buy again.
5581,98,7,3,2023-07-25,Fast delivery.
5582,44,4,1,2023-04-07,Would not buy again.
5583,45,6,5,2023-12-26,Not as described.
5584,190,1,5,2023-10-16,Poor packaging.
5585,166,3,2,2023-05-06,Good value for money.
5586,107,5,1,2023-02-19,Poor packaging.
5587,189,6,4,2023-08-29,Great product!
5588,156,6,4,2023-06-17,Exceeded expectations.
5589,159,5,5,2023-04-15,Exceeded expectations.
5590,145,6,4,2023-04-17,Poor packaging.
5591,180,4,3,2023-04-02,Great product!
5592,186,1,1,2023-04-01,Exceeded expectations.
5593,110,8,2,2023-03-23,Poor packaging.
5594,113,7,3,2023-04-06,Fast delivery.
5595,181,6,4,2023-08-19,Good value for money.
5596,184,3,1,2023-10-11,Fast delivery.
5597,180,8,2,2023-07-08,Fast delivery.
5598,199,6,1,2023-12-17,Would not buy again.
5599,33,8,5,2023-06-30,Would not buy again.
5600,174,4,5,2023-05-18,Would not buy again.
5601,137,5,2,2023-02-24,Fast delivery.
5602,80,8,1,2023-06-15,Fast delivery.
5603,193,3,4,2023-04-09,Great product!
5604,109,6,2,2023-03-22,Great product!
5605,126,4,1,2023-01-17,Would not buy again.
5606,12,6,2,2023-09-29,Exceeded expectations.
5607,74,6,1,2023-06-14,Poor packaging.
5608,56,5,1,2023-09-12,Good value for money.
5609,187,2,2,2023-02-28,Fast delivery.
5610,62,3,2,2023-05-04,Good value for money.
5611,4,4,5,2023-10-13,Would not buy again.
5612,31,6,5,2023-03-26,Would not buy again.
5613,154,3,1,2023-05-06,Would not buy again.
5614,104,2,1,2023-05-25,Fast delivery.
5615,168,3,5,2023-11-20,Exceeded expectations.
5616,12,5,2,2023-08-06,Great product!
